 XYZ	date	basin	area	DL1	DL2	DL3	DL4	NA	P1	P2	P3	PE
28885NorvegienneP9Pool95973134534572	30/01/1979	Norvegienne	211	NA	NA	NA	NA	NA	53	48	NA	NA
28888Norvegienne1SS4Pool3.sousbergerivegauche5973454533785	02/02/1979	Norvegienne	547	NA	NA	NA	NA	NA	NA	NA	NA	NA
28888NorvegienneNAentrebarrageetbarriere.remispool35973234533871	02/02/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	17
28888NorvegienneNARuisseaudupiege5973234533871	02/02/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28888NorvegienneP12Pool125970744534632	02/02/1979	Norvegienne	17	NA	NA	NA	NA	NA	NA	NA	NA	11
28888NorvegienneP13Pool135970904534765	02/02/1979	Norvegienne	223	NA	NA	NA	NA	NA	NA	NA	NA	NA
28889Norvegienne1SS11Pool5.poolprofond5972164533879	03/02/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	NA
28889Norvegienne2SS7Pool65973224534096	03/02/1979	Norvegienne	51	NA	NA	NA	NA	NA	NA	NA	NA	7
28890Norvegienne2SS10Pool75972904534188	04/02/1979	Norvegienne	875	NA	NA	NA	NA	NA	NA	NA	NA	NA
28891Norvegienne2SS16Plataveccourantassezfort(brasgauche)5973354534371	05/02/1979	Norvegienne	246	NA	NA	NA	NA	NA	1	1	NA	NA
28891Norvegienne2SS17Courantrapide.sousbergebienabrite(brasgauche)5972974534383	05/02/1979	Norvegienne	111	NA	NA	NA	NA	NA	0	1	NA	NA
28891Norvegienne2SS21Pool8.poolprofond5972494534391	05/02/1979	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	NA
28891Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	05/02/1979	Norvegienne	1520	NA	NA	NA	NA	NA	NA	NA	NA	12
28891Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	05/02/1979	Norvegienne	750	NA	NA	NA	NA	NA	NA	NA	NA	21
28892NorvegienneP11Pool115971924534609	06/02/1979	Norvegienne	35	NA	NA	NA	NA	NA	NA	NA	NA	5
28892NorvegienneP12Pool125970744534632	06/02/1979	Norvegienne	17	NA	NA	NA	NA	NA	NA	NA	NA	16
28892NorvegienneP13Pool135970904534765	06/02/1979	Norvegienne	223	NA	NA	NA	NA	NA	NA	NA	NA	NA
28893AlbatrosP1et2Pools1et26003314532742	07/02/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
28893AlbatrosP3et4Pools3et46005164533045	07/02/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	16
28893AlbatrosP5+intPool5+intermediaire6007174533028	07/02/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
28893AlbatrosP6Pool66008134533320	07/02/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	43
28909StuderD2-1DeversoirLac2.station15720174542949	23/02/1979	Studer	NA	8	2	NA	NA	NA	NA	NA	NA	NA
28910StuderD2-2DeversoirLac2.station25720174542949	24/02/1979	Studer	NA	8	0	NA	NA	NA	NA	NA	NA	NA
28910StuderD2-3DeversoirLac2.station35720174542949	24/02/1979	Studer	NA	7	2	NA	NA	NA	NA	NA	NA	NA
28911StuderD2-4DeversoirLac2.station45720174542949	25/02/1979	Studer	NA	8	2	NA	NA	NA	NA	NA	NA	NA
28911StuderD2-5DeversoirLac2.station55720174542949	25/02/1979	Studer	NA	3	1	NA	NA	NA	NA	NA	NA	NA
28911StuderD2-6DeversoirLac2.station65720174542949	25/02/1979	Studer	NA	7	4	NA	NA	NA	NA	NA	NA	1
28911StuderD2-7DeversoirLac2.station75720174542949	25/02/1979	Studer	NA	13	3	NA	NA	NA	NA	NA	NA	1
28912StuderAf1Affluent1rivegaucheLac25727644542484	26/02/1979	Studer	NA	1	6	NA	NA	NA	NA	NA	NA	NA
28913Studer10DeversoirLac15730854542290	27/02/1979	Studer	667	12	3	NA	NA	NA	NA	NA	NA	NA
28913StuderD2-12DeversoirLac25720174542949	27/02/1979	Studer	NA	12	3	NA	NA	NA	NA	NA	NA	NA
28913StuderD2-8DeversoirLac2.secteur85720174542949	27/02/1979	Studer	NA	4	1	NA	NA	NA	NA	NA	NA	NA
28914Studer11DeversoirLac1.pool5.secteur115731014542229	28/02/1979	Studer	262	2	1	NA	NA	NA	NA	NA	NA	NA
28916Studer14DeversoirLac1.pool6bis.secteur145731754542149	02/03/1979	Studer	130	24	4	NA	NA	NA	NA	NA	NA	NA
28918StuderAf4Affluent4rivegaucheLac25726264542544	04/03/1979	Studer	NA	2	1	NA	NA	NA	NA	NA	NA	NA
28918StuderAf5Affluent5rivegaucheLac25725734542552	04/03/1979	Studer	NA	2	1	NA	NA	NA	NA	NA	NA	NA
28928NorvegienneNASousbarrage5972594533530	14/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
28929NorvegienneNASousbarrage5972594533530	15/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
28933NorvegienneNASouslebarrage5972594533530	19/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
28935NorvegienneNASouslebarrage5972594533530	21/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
28937AlbatrosP1Pool1.secteur16003314532742	23/03/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
28937AlbatrosP2pool26005064532799	23/03/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
28937AlbatrosP3Pool36005164533045	23/03/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	30
28937AlbatrosP4+intPool4+poolintermediaire6007014533020	23/03/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
28937AlbatrosP5Pool56007224533061	23/03/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28940NorvegienneNASousbarrage5972594533530	26/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
28942Chateau1'Pool1'5932694533736	28/03/1979	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
28942Chateau2Pool25942554533810	28/03/1979	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
28942Chateau3Pool35946264533796	28/03/1979	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	19
28942NorvegienneNASousbarrage5972594533530	28/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
28944NorvegienneNASouilleprochepool85972954534140	30/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
28944NorvegienneNASousbarrage5972594533530	30/03/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
28946NorvegienneNASousbarrage5972594533530	01/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28948NorvegienneNASouilleamontpool135969784534524	03/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	27
28948NorvegienneNASousbarrage5972594533530	03/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28949Norvegienne1SS8+9+10Secteur1sous-secteur8+9+105972864533868	04/04/1979	Norvegienne	906	NA	NA	NA	NA	NA	NA	NA	NA	1
28951NorvegienneNASousbarrage5972594533530	06/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28953NorvegienneNASousbarrage5972594533530	08/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
28957NorvegienneNASousbarrage5972594533530	12/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
28959Norvegienne1SS3Platpeuprofond5973374533754	14/04/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	7
28966NorvegienneNASouslebarrage5972594533530	21/04/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
28976Norvegienne1SS11Pool5.poolprofond5972164533879	01/05/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	2
28976Norvegienne1SS3Platpeuprofond5973374533754	01/05/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
28976Norvegienne3SS5Pool95973084534561	01/05/1979	Norvegienne	320	NA	NA	NA	NA	NA	NA	NA	NA	1
28977NorvegienneNASouslebarrage5972594533530	02/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
28978Chateau1'Pool1'5932694533736	03/05/1979	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
28978Chateau2Pool25942554533810	03/05/1979	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
28981Norvegienne1SS3Platpeuprofond5973374533754	06/05/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	7
28983NorvegienneNAEntrebarrageetbarriere5973554533840	08/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28983NorvegienneNASouslebarrage5972594533530	08/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28985Norvegienne1SS3Platpeuprofond5973374533754	10/05/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
28985NorvegienneNAEntrebarrageetbarriere5973554533840	10/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28985NorvegienneNASouslebarrage5972594533530	10/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28986NorvegienneNASouslebarrage5972594533530	11/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28988AlbatrosP2Pool26005064532799	13/05/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28988AlbatrosP3Pool36005164533045	13/05/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
28988AlbatrosP4+intPool4+poolintermediaire6007014533020	13/05/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
28997Norvegienne1SS3Platpeuprofond5973374533754	22/05/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
28997NorvegienneNASouslebarrage5972594533530	22/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
28999NorvegienneAvalSS2Pool1.profond5974764533585	24/05/1979	Norvegienne	668	NA	NA	NA	NA	NA	NA	NA	NA	1
29000Norvegienne1SS3Platpeuprofond5973374533754	25/05/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
29000NorvegienneNASouslebarrage5972594533530	25/05/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29006Norvegienne1SS1Petitcourantrapide.sous-bergerivedroite5973114533720	31/05/1979	Norvegienne	82	NA	NA	NA	NA	NA	NA	NA	NA	1
29006NorvegienneAvalSS2Pool1.profond5974764533585	31/05/1979	Norvegienne	668	NA	NA	NA	NA	NA	NA	NA	NA	2
29006NorvegienneAvalSS5Platpeuprofond.petitrapideaudebut5973584533626	31/05/1979	Norvegienne	570	NA	NA	NA	NA	NA	NA	NA	NA	1
29006NorvegienneAvalSS6Pool2.zoneprofondeaumilieu5973184533656	31/05/1979	Norvegienne	625	NA	NA	NA	NA	NA	NA	NA	NA	4
29010NorvegienneNASouslebarrage5972594533530	04/06/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
29011AlbatrosP3Pool36005164533045	05/06/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29011AlbatrosP4+intPool4+poolintermediaire6007014533020	05/06/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
29011AlbatrosP5+suiv+d'apresPool5+poolsuivant+poold'apres6006754533118	05/06/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	37
29011AlbatrosP5Pool56007224533061	05/06/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29016Norvegienne1SS11Pool5.poolprofond5972164533879	10/06/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	20
29016Norvegienne2SS21Pool8.poolprofond5972494534391	10/06/1979	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	26
29016Norvegienne2SS8Radier5973164534100	10/06/1979	Norvegienne	142	NA	NA	NA	NA	NA	NA	NA	NA	1
29016NorvegienneNASouslebarrage5972594533530	10/06/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
29017Norvegienne2SS21Pool8.poolprofond5972494534391	11/06/1979	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	7
29017Norvegienne3SS5Pool95973084534561	11/06/1979	Norvegienne	320	NA	NA	NA	NA	NA	NA	NA	NA	11
29017Norvegienne3SS8Pool105972574534663	11/06/1979	Norvegienne	287	NA	NA	NA	NA	NA	NA	NA	NA	14
29018NorvegienneNASouslebarrage5972594533530	12/06/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29019Norvegienne3SS19Pool135971004534778	13/06/1979	Norvegienne	745	NA	NA	NA	NA	NA	NA	NA	NA	18
29022NorvegienneNAAmontdupiege5973554533840	16/06/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29026NorvegienneNASouslebarrage5972594533530	20/06/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29037Norvegienne1SS3Platpeuprofond5973374533754	01/07/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
29037NorvegienneNASouslebarrage5972594533530	01/07/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29037NorvegienneP4Pool45972624533865	01/07/1979	Norvegienne	86	NA	NA	NA	NA	NA	NA	NA	NA	1
29053NorvegienneNASouslebarrage5972594533530	17/07/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
29060NorvegienneNASouslebarrage5972594533530	24/07/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
29062AlbatrosP2Pool26005064532799	26/07/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29062AlbatrosP3Pool36005164533045	26/07/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	17
29062AlbatrosP5+suivPool5etpoolsuivant6007224533061	26/07/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	30
29062AlbatrosP5Pool56007224533061	26/07/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29062AlbatrosPoolintermediairePoolintermediaire.entrepool4etpool56007174533028	26/07/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29062NorvegienneNASouslebarrage5972594533530	26/07/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29064Norvegienne1SS11Pool5.poolprofond5972164533879	28/07/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	3
29064Norvegienne1SS3Platpeuprofond5973374533754	28/07/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
29070Norvegienne1SS3Platpeuprofond5973374533754	03/08/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
29070NorvegienneNASouslebarrage5972594533530	03/08/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29078Norvegienne1SS3Platpeuprofond5973374533754	11/08/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
29087FermeNADel'estuaireaubassinincendie5887244532981	20/08/1979	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
29089Norvegienne1SS11Pool5.poolprofond5972164533879	22/08/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	1
29089Norvegienne1SS3Platpeuprofond5973374533754	22/08/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
29089Norvegienne2SS21Pool8.poolprofond5972494534391	22/08/1979	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	16
29089NorvegienneNASouslebarrage5972594533530	22/08/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29093Norvegienne1SS3Platpeuprofond5973374533754	26/08/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
29093NorvegienneNASouslebarrage5972594533530	26/08/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29101NorvegienneNASouslebarrage5972594533530	03/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29103Norvegienne1SS3Platpeuprofond5973374533754	05/09/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	1
29103NorvegienneNASouslebarrage5972594533530	05/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29105NorvegienneNASouslebarrage5972594533530	07/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29107NorvegienneNASouslebarrage5972594533530	09/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29112Norvegienne1SS3Platpeuprofond5973374533754	14/09/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	2
29112NorvegienneNAEntrebarrageetbarriere5973554533840	14/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29113Norvegienne1SS11Pool5.poolprofond5972164533879	15/09/1979	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	5
29113Norvegienne2SS21Pool8.poolprofond5972494534391	15/09/1979	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	7
29113Norvegienne3SS5Pool95973084534561	15/09/1979	Norvegienne	320	NA	NA	NA	NA	NA	NA	NA	NA	2
29113Norvegienne3SS8Pool105972574534663	15/09/1979	Norvegienne	287	NA	NA	NA	NA	NA	NA	NA	NA	1
29114NorvegienneNAEntrebarrageetbarriere5973554533840	16/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29124Norvegienne3SS14Pool125970784534630	26/09/1979	Norvegienne	301	NA	NA	NA	NA	NA	NA	NA	NA	1
29124Norvegienne3SS19Pool135971004534778	26/09/1979	Norvegienne	745	NA	NA	NA	NA	NA	NA	NA	NA	3
29124NorvegienneNASouslebarrage5972594533530	26/09/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29125AlbatrosP2Pool26005064532799	27/09/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29125AlbatrosP3Pool36005164533045	27/09/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
29125AlbatrosP4Pool46007014533020	27/09/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29125AlbatrosP5Pool56007224533061	27/09/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	22
29125AlbatrosPoolintermediairePoolintermediaire.entrepool4etpool56007174533028	27/09/1979	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
29134NorvegienneNASouslebarrage5972594533530	06/10/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29138NorvegienneNASouslebarrage5972594533530	10/10/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
29149Norvegienne1SS3Platpeuprofond5973374533754	21/10/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	5
29149NorvegienneNASouslebarrage5972594533530	21/10/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29195NorvegienneNABarriere-barrage5973554533840	06/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	24
29195NorvegienneNARuisseaudupiege5973554533840	06/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
29198Norvegienne1SS3Platpeuprofond5973374533754	09/12/1979	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	15
29198NorvegienneNASouslebarrage5972594533530	09/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
29203NorvegienneNARuisseaudupiege5973554533840	14/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29203NorvegienneNASouslebarrage5972594533530	14/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
29213NorvegienneNASouslebarrage5972594533530	24/12/1979	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	14
29215FermeNAAvalbarrage5885914533182	26/12/1979	Ferme	NA	5	1	NA	NA	NA	NA	NA	NA	NA
29215FermeNABassinincendie5886504533117	26/12/1979	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
29222NorvegienneNASouslebarrage5973624533831	02/01/1980	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
29230NorvegienneNASouslebarrage5973624533831	10/01/1980	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
29276NorvegienneAvalSS1Platprofond.petitesousbergerivegauche5974914533538	25/02/1980	Norvegienne	1185	1	0	NA	NA	NA	NA	NA	NA	NA
29276NorvegienneAvalSS2Pool1.profond5974764533585	25/02/1980	Norvegienne	668	5	3	NA	NA	NA	NA	NA	NA	NA
29276NorvegienneAvalSS3Platprofond-bloc5974334533630	25/02/1980	Norvegienne	1280	8	7	NA	NA	NA	NA	NA	NA	NA
29276NorvegienneAvalSS4Petitcourant.sous-berge5973984533625	25/02/1980	Norvegienne	447	14	2	NA	NA	NA	NA	NA	NA	NA
29276NorvegienneAvalSS5Platpeuprofond.petitrapideaudebut5973584533626	25/02/1980	Norvegienne	570	1	0	NA	NA	NA	NA	NA	NA	NA
29277Norvegienne1SS1Petitcourantrapide.sous-bergerivedroite5973114533720	26/02/1980	Norvegienne	82	4	0	NA	NA	NA	NA	NA	NA	NA
29277Norvegienne1SS3Platpeuprofond5973374533754	26/02/1980	Norvegienne	440	1	0	NA	NA	NA	NA	NA	NA	NA
29277Norvegienne1SS4Pool3.sousbergerivegauche5973454533785	26/02/1980	Norvegienne	547	25	8	NA	NA	NA	NA	NA	NA	NA
29277Norvegienne1SS5Platprofond.grosblocs5973534533820	26/02/1980	Norvegienne	265	25	8	NA	NA	NA	NA	NA	NA	NA
29277NorvegienneAvalSS7Petitrapide.sous-berge5973004533697	26/02/1980	Norvegienne	219	8	7	NA	NA	NA	NA	NA	NA	NA
29277NorvegienneNARuisseaudupiege5972744533876	26/02/1980	Norvegienne	NA	2	1	NA	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS10Pool4.poolavalancienpiege5972634533873	27/02/1980	Norvegienne	346	17	6	NA	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS11Pool5.poolprofond5972164533879	27/02/1980	Norvegienne	751	134	20	14	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS6Platprofondavecgrosblocs5973584533861	27/02/1980	Norvegienne	269	18	13	NA	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS7Petitrapide.bancdegravier1/3gauche5973274533875	27/02/1980	Norvegienne	279	1	0	NA	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS8Platpeuprofond5973024533869	27/02/1980	Norvegienne	298	3	0	NA	NA	NA	NA	NA	NA	NA
29278Norvegienne1SS9Platpeuprofond.bancdegravieraumilieu.petitesous-bergerivedroite5972864533868	27/02/1980	Norvegienne	262	2	0	NA	NA	NA	NA	NA	NA	NA
29279Norvegienne2SS6Profond.courantfaible.fonddeterre5972964534061	28/02/1980	Norvegienne	281	2	1	NA	NA	NA	NA	NA	NA	NA
29279Norvegienne2SS7Pool65973224534096	28/02/1980	Norvegienne	51	21	11	NA	NA	NA	NA	NA	NA	NA
29279Norvegienne2SS9Plat.zonedefrayeres5972954534140	28/02/1980	Norvegienne	681	0	1	NA	NA	NA	NA	NA	NA	NA
29280Norvegienne2SS10Pool75972904534188	29/02/1980	Norvegienne	875	101	37	21	NA	NA	NA	NA	NA	NA
29281Norvegienne2SS13Platamontrapide5973434534237	01/03/1980	Norvegienne	402	0	1	NA	NA	NA	NA	NA	NA	NA
29281Norvegienne2SS14Platpeuprofond.sous-bergerivegauche5973864534262	01/03/1980	Norvegienne	1207	15	1	NA	NA	NA	NA	NA	NA	NA
29281Norvegienne2SS15Platpeuprofond5973744534338	01/03/1980	Norvegienne	666	1	0	NA	NA	NA	NA	NA	NA	NA
29281Norvegienne2SS17Courantrapide.sousbergebienabrite(brasgauche)5972974534383	01/03/1980	Norvegienne	111	3	0	NA	NA	NA	NA	NA	NA	NA
29281Norvegienne2SS20Trourivegauche5972824534380	01/03/1980	Norvegienne	209	2	0	NA	NA	NA	NA	NA	NA	NA
29282Norvegienne2SS18Brasdroit.petitcourantpeuprofond5973184534352	02/03/1980	Norvegienne	309	0	1	NA	NA	NA	NA	NA	NA	NA
29282Norvegienne2SS21Pool8.poolprofond5972494534391	02/03/1980	Norvegienne	1163	161	71	22	NA	NA	NA	NA	NA	NA
29282Norvegienne2SS22Courantrapide5972424534435	02/03/1980	Norvegienne	384	3	1	NA	NA	NA	NA	NA	NA	NA
29283NorvegienneP10Pool105972594534666	03/03/1980	Norvegienne	147	149	37	NA	NA	NA	NA	NA	NA	NA
29283NorvegienneP9Pool95973134534572	03/03/1980	Norvegienne	211	122	11	NA	NA	NA	NA	NA	NA	NA
29284NorvegienneP11Pool115971924534609	04/03/1980	Norvegienne	35	15	4	NA	NA	NA	NA	NA	NA	NA
29284NorvegienneP12Pool125970744534632	04/03/1980	Norvegienne	17	40	8	NA	NA	NA	NA	NA	NA	NA
29284NorvegienneP13Pool135970904534765	04/03/1980	Norvegienne	223	144	34	17	NA	NA	NA	NA	NA	NA
29286Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	06/03/1980	Norvegienne	1520	20	7	NA	NA	NA	NA	NA	NA	NA
29286Norvegienne3SS17Secteur3sous-secteur175970494534730	06/03/1980	Norvegienne	112	3	0	NA	NA	NA	NA	NA	NA	NA
29286Norvegienne3SS4Secteur3sous-secteur45972994534531	06/03/1980	Norvegienne	300	3	1	NA	NA	NA	NA	NA	NA	NA
29287Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	07/03/1980	Norvegienne	750	46	9	NA	NA	NA	NA	NA	NA	NA
29287NorvegienneNASouilleamont5972264534440	07/03/1980	Norvegienne	NA	71	10	NA	NA	NA	NA	NA	NA	NA
29289Studer10DeversoirLac15730854542290	09/03/1980	Studer	667	4	1	NA	NA	NA	NA	NA	NA	NA
29289Studer11DeversoirLac1.pool5.secteur115731014542229	09/03/1980	Studer	262	NA	NA	NA	NA	NA	NA	NA	NA	1
29289Studer12DeversoirLac15731364542196	09/03/1980	Studer	430	8	4	NA	NA	NA	NA	NA	NA	NA
29289Studer1DeversoirLac15729794542417	09/03/1980	Studer	1335	5	2	NA	NA	NA	NA	NA	NA	NA
29289Studer6Deversoirlac1.pool2bis.secteur65730574542438	09/03/1980	Studer	60	11	3	NA	NA	NA	NA	NA	NA	NA
29289Studer7DeversoirLac1.pool3.secteur75730584542426	09/03/1980	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	5
29290Studer2DeversoirLac1.ruisseaurivegaucheS15729394542399	10/03/1980	Studer	120	1	0	NA	NA	NA	NA	NA	NA	NA
29290Studer3DeversoirLac1.pool1.secteur35729674542485	10/03/1980	Studer	277	4	6	NA	NA	NA	NA	NA	NA	NA
29290Studer4DeversoirLac1.secteur45730074542494	10/03/1980	Studer	1761	1	0	NA	NA	NA	NA	NA	NA	NA
29290Studer5DeversoirLac1.pool2.secteur55730494542453	10/03/1980	Studer	154	1	3	NA	NA	NA	NA	NA	NA	NA
